Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
26/03/2019,73 seafield crecent booterstown dublin,,Dublin,"�650,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,74 ardbeg park artane dublin 5,Dublin 5,Dublin,"�420,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,77 fairways tubbercurry tubbercurry sligo,,Sligo,"�95,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,8 furness wood johnstown naas,,Kildare,"�330,396.00",No,Yes,New Dwelling house /Apartment,
26/03/2019,8 lissadel grove seabury malahide,,Dublin,"�478,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,8 maple house drumgeely shannon,,Clare,"�77,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,8 orchardton mews sweetmount ave dundrum,Dublin 14,Dublin,"�465,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,8 close westfield leixlip,,Kildare,"�333,025.00",No,Yes,New Dwelling house /Apartment,
26/03/2019,8 upper kennelsfort road palmerstown dublin 20,Dublin 20,Dublin,"�251,750.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,8 vernon rise clontarf dublin 3,Dublin 3,Dublin,"�710,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,85 oaks dublin rd drogheda,,Louth,"�312,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,86 botanic rd glasnevin dublin 9,Dublin 9,Dublin,"�930,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,87 meadowbank hill ratoath meath,,Meath,"�415,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,88 botanic rd glasnevin dublin 9,Dublin 9,Dublin,"�900,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,9 broomfield mews hill malahide,,Dublin,"�398,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,9 corbawn lawn shankill dublin,Dublin 18,Dublin,"�410,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,9 luttrellstown rise castleknock dublin 15,Dublin 15,Dublin,"�447,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,apartment g4 cherrydale court dublin road,,Limerick,"�89,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,apt 125 109 parnell st dublin 1,Dublin 1,Dublin,"�205,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,apt 1 17 washington st cork,,Cork,"�261,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,apt 72 cluain shee aikens village dublin 18,Dublin 18,Dublin,"�295,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,apt 9 nicholas court nicholas st dundalk,,Louth,"�126,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,ardee street collon county louth,,Louth,"�40,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,ballinacross granard longford,,Longford,"�135,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,ballyloughan bruckless donegal,,Donegal,"�184,500.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,carn ballybofey donegal,,Donegal,"�96,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,carrowniska kilmurry mcmahon kilrush,,Clare,"�85,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,casa maria rathclare buttevant,,Cork,"�137,500.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,cloneybrien killaloe clare,,Clare,"�121,585.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,delview knockanoran durrow,,Laois,"�90,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,derrybrack dromod carrick shannon,,Leitrim,"�68,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,drumaboden ramelton letterkenny,,Donegal,"�46,980.00",Yes,No,Second-Hand Dwelling house /Apartment,
26/03/2019,drummahon gurteen manorhamilton,,Leitrim,"�90,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,falladden ballinlough county roscommon,,Roscommon,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,farthing ville dromina charleville,,Cork,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,hillcrest knockahone barntown,,Wexford,"�470,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,kilcroney tallanstown dundalk louth,,Louth,"�370,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,killeenleigh aghabullogue cork,,Cork,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,kilskyre kells meath,,Meath,"�255,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,knockauncoura loughrea galway,,Galway,"�140,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,laharan lombardstown mallow,,Cork,"�56,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,laharn lombardstown mallow,,Cork,"�32,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,lickeen west kilfenora county clare,,Clare,"�57,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,loughane blarney cork,,Cork,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,main rd tullyallen drogheda,,Louth,"�420,100.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,main residence kilsallagh westport,,Mayo,"�447,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,main st cappoquin waterford,,Waterford,"�75,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,view upper bridge st athboy,,Meath,"�93,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,moanoola oola county limerick,,Limerick,"�80,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,mount eden new line waterville,,Kerry,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,2 dromore castlebaldwin,,Sligo,"�120,000.00",No,Yes,New Dwelling house /Apartment,
26/03/2019,pollodonoghue cahermore kinvara,,Galway,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,renaghmore grange barna tipperary,,Tipperary,"�65,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,ring ballymacoda cork,,Cork,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,riversdale bernadette way boreenmanna rd,,Cork,"�342,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,roshane chestnut lane dangan lower,,Galway,"�515,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,springwell house meehanbee rd bealnamulla,,Roscommon,"�375,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,st annes tower rd mornington,,Meath,"�273,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,stradbally castleconnell limerick,,Limerick,"�310,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,sunset cottage cloonfree strokestown,,Roscommon,"�119,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,thornbury 28 newtown waterford,,Waterford,"�144,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/03/2019,usa bar strand st kanturk,,Cork,"�100,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,1 beechtree nursing home murragh oldtown,,Dublin,"�160,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,1 graham court ballnerrin wicklow,,Wicklow,"�270,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
27/03/2019,1 south terrace basin view tralee,,Kerry,"�100,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,10 beechtree nursing home murragh oldtown,,Dublin,"�160,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,10 denville court killiney dublin,,Dublin,"�360,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,10 tudor grove station rd ballincollig,,Cork,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,106 gleann dara bishop odonnell rd galway,,Galway,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,107 crann nua portarlington laois,,Laois,"�104,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,11 abbeyfield ballaghaderreen roscommon,,Roscommon,"�70,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,11 rian termonfeckin road drogheda,,Louth,"�251,101.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,11 boyne meadow old slane rd drogheda,,Louth,"�195,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,11 green riverbank drogheda,,Louth,"�195,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,11 oaks boreenmanna rd cork,,Cork,"�695,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,12 delhurst court ongar park dublin 15,Dublin 15,Dublin,"�194,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,122 pinebrook rd artane dublin 5,Dublin 5,Dublin,"�415,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,13 taylor hill view naul road balbriggan,,Dublin,"�270,925.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,13 commodore barry park rosslare strand wexford,,Wexford,"�138,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
27/03/2019,13 meadows foxclover monaseed,,Wexford,"�177,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,13 wayside park clonakilty cork,,Cork,"�300,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,132 carton wood dublin road maynooth,,Kildare,"�400,881.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,14 castlecourt courtbrack avenue limerick,,Limerick,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,14 cnoc na greine watery lane tullyallen,,Louth,"�187,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,14 hermitage park kilcullen kildare,,Kildare,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,15 great southern station rd newbridge,,Kildare,"�238,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,15 meadow walk castle heights kilmoney road carrigaline,,Cork,"�272,875.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,16 manor grove roxborough manor mulgannon,,Wexford,"�176,211.45",No,Yes,New Dwelling house /Apartment,
27/03/2019,16 meadow walk castleheights carrigaline,,Cork,"�296,475.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,17 ardeevin ave lucan dublin,,Dublin,"�540,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,18 college close tara st dublin 2,Dublin 2,Dublin,"�237,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,18 teeronea kilkishen clare,,Clare,"�153,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,18 westgate rd bishopstown cork,,Cork,"�384,500.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,19a station court terrace ave gorey wexford,,Wexford,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,1a seafield rd killiney dublin,,Dublin,"�862,500.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,2 beechtree nursing home murragh oldtown,,Dublin,"�160,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,2 diswellstown court castleknock dublin 15,,Dublin,"�436,123.34",No,Yes,New Dwelling house /Apartment,
27/03/2019,20 waterside grove swords road malahide,,Dublin,"�8,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,21 oak brook tanyard wood millstreet,,Cork,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,21 stephens rd inchicore dublin 8,Dublin 8,Dublin,"�137,500.00",Yes,No,Second-Hand Dwelling house /Apartment,
27/03/2019,210 belmont southern cross bray wicklow,,Wicklow,"�305,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,219 llandaff terrace merrion road dublin 4,Dublin 4,Dublin,"�740,000.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,22 auburn way cluain ri ballymahon,,Longford,"�145,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,22 beechlawns navan meath,,Meath,"�267,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,23 errew drive lough rynn castle mohill,,Leitrim,"�87,500.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,23 oaklawns mullingar westmeath,,Westmeath,"�185,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,24 otterbrook willbrook rd rathfarnham dublin 14,Dublin 14,Dublin,"�445,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,25 garnish sq waterville shugborough rd dublin 15,Dublin 15,Dublin,"�255,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,25 steeples moyglare abbey maynooth,,Kildare,"�380,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,26 burnell court northern cross city junction malahide road,Dublin 3,Dublin,"�237,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,26 gainsborough lawn malahide dublin,,Dublin,"�600,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,27 moorings fitzwilliam quay dublin,Dublin 4,Dublin,"�412,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,27 willow glen glenamuck road carrickmines,,Dublin,"�422,907.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,27b shanliss walk santry dublin 9,,Dublin,"�327,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,27thecresent athlumneyabbey navan,,Meath,"�365,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,28 bailey castle farm naas,,Kildare,"�295,154.18",No,Yes,New Dwelling house /Apartment,
27/03/2019,3 ellensborough court westport,,Mayo,"�242,291.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,3 millbrook milltown tuam,,Galway,"�61,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,3 taylor hill view naul road ballbriggan,,Dublin,"�268,722.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,3 model quarter tower blarney,,Cork,"�277,500.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,30 fenton green church street kilcock,,Kildare,"�295,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
27/03/2019,308 maryborough vilage portlaoise,,Laois,"�158,590.00",No,Yes,New Dwelling house /Apartment,
27/03/2019,31 ivy court beaumont woods dublin 9,Dublin 9,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,
27/03/2019,32 fenton green church street kilcock,,Kildare,"�295,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
