Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"17/04/2019","4 THE PRIORY, REDEMPTION ROAD, CORK","","Cork","�265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","4 Wilkins Court, Limekiln Lane, Dublin 2","","Dublin","�440,088.10","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","41 BROADMEADOW GREEN, ASHBOURNE, MEATH","","Meath","�230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","41 CASTLELAND PARK WAY, BALBRIGGAN","","Dublin","�259,912.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","42 ANNALEE MANOR, BALLYHAISE, CAVAN","","Cavan","�79,455.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","43 SEAFIELD LAWNS, DUNDALK, LOUTH","","Louth","�160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","46 CLOONMORE AVE, JOBSTOWN, TALLAGHT DUBLIN 24","Dublin 24","Dublin","�220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","46 NEW ST, LISMORE, CO WATERFORD","","Waterford","�130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","47 CLONARD ST, BALBRIGGAN, DUBLIN","","Dublin","�200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","47 CRANN ARD, FETHARD RD, CLONMEL","","Tipperary","�169,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","47 SPRINGVALE, EDMONDSTOWN ROAD, RATHFARNHAM","","Dublin","�410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","48 CASTLE MANOR, RACECOURSE ROAD, ROSCOMMON","","Roscommon","�202,644.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","49 GLASNEVIN WOODS, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","�240,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","5 ASHFORD ST, STONEYBATTER, DUBLIN 7","Dublin 7","Dublin","�295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","5 CARRIGCOURT, CARRIGNAVAR, CORK","","Cork","�220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","5 COISCAISLEAN, NURNEY, KILDARE","","Kildare","�201,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","5 LAKE DR, KILMINCHY, PORTLAOISE","","Laois","�174,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","5 MOUNTBROOK, STILLORGAN RD, DUBLIN","","Dublin","�398,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","5 Somerton Lawns, Lucan","","Dublin","�299,559.47","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","5 ST JOHNS PLACE, DUBLIN RD, KILKENNY","","Kilkenny","�265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","5 WATER COURT, WATER ST, CASTLEPOLLARD","","Westmeath","�85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","50 DANESFORT COURT, DANESFORT DRIVE, LOUGHREA","","Galway","�155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","50 Evora Park, Howth, Co.Dublin","Dublin 13","Dublin","�687,224.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","507 CUBES 3, BEACON SOUTH QUARTER, SANDYFORD DUBLIN 18","Dublin 18","Dublin","�336,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","508 SOUTH DOCK QUARTER, RINGSEND RD, RINGSEND","Dublin 4","Dublin","�435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","51 DROIM NA COILLE, DROMIN RD, NENAGH","","Tipperary","�230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","52 Drakes Point, Crosshaven, Co. Cork","","Cork","�211,453.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","54 GREENVILLE PLACE, CLANBRASSIL ST, DUBLIN 8","Dublin 8","Dublin","�290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","56 BALFE RD, EAST, CRUMLIN","Dublin 12","Dublin","�325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","57 HIGHFIELD, CARRICKMACROSS, MONAGHAN","","Monaghan","�137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","58D BELARMINE PLACE, STEPASIDE DUBLIN 18, DUBLIN","Dublin 18","Dublin","�331,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","6 ABBEY COURT, ABBEY ST, PORTUMNA","","Galway","�89,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","6 BEECHWOOD PARK, BALLYBANE, GALWAY","","Galway","�311,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","6 LOUGH ARNO CRESCENT, HARBOUR VIEW, WICKLOW","","Wicklow","�375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","62 MANOR VILLAGE, CASTLEBAR, MAYO","","Mayo","�123,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","62 MILLENIUM TOWER, CHARLOTTE QUAY, DUBLIN 2","Dublin 2","Dublin","�645,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","63 THE TRAMYARD, SPA RD, INCHICORE DUBLIN 8","Dublin 8","Dublin","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","63A LIOSBOURNE, KILMONEY, CARRIGALINE","","Cork","�225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","64 ST ALBAN'S PARK, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","�1,030,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","66 ST JUDES COURT, LIFFORD, DONEGAL","","Donegal","�159,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","69 Cuchulainn Heights, Carlingford","","Louth","�201,762.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","7 Balure, Church Road, Killiney","","Dublin","�1,431,718.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","7 Camberley Mews, Churchtown Road Upper, Churchtown","Dublin 14","Dublin","�594,713.66","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","7 CARNA RD, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","�212,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","7 THE CLOSE, CAPPAHARD, ENNIS","","Clare","�106,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","72 MUIRHEVNA, DUBLIN RD, DUNDALK","","Louth","�202,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","74 COOLE HAVEN, GORT, CO GALWAY","","Galway","�158,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","75 RING ST, INCHICORE, DUBLIN 8","Dublin 8","Dublin","�260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","76 CNOC ARD, BALLINA, CO TIPPERARY","","Tipperary","�150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","8 BALLYGALL PL, FINGLAS, DUBLIN 11","Dublin 11","Dublin","�245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","8 FOUR SEASONS DR, ROSLEVAN, ENNIS","","Clare","�335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","80 Brocan Wood, Cow","","Kildare","�211,145.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","80 THE CRESCENT, PARKWEST POINTE, PARKWEST DUBLIN 12","Dublin 12","Dublin","�214,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","83 MELLOWES PARK, FINGLAS WEST, DUBLIN 11","Dublin 11","Dublin","�230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","85 INIS MOR, FATHER RUSSELL RD, LIMERICK","","Limerick","�213,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","89 Ballygossan Park, Golf Links Road, Skerries","","Dublin","�308,370.04","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","9 Somerton Lawns, Newcastle Road, Lucan","","Dublin","�294,100.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","90 Ballygossan Park, Golf Links Road, Skerries","","Dublin","�285,264.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","92 RIVER VILLAGE, ATHLONE, WESTMEATH","","Roscommon","�135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","93 SLI GHEAL, BALLYMONEEN RD, KNOCKNACARRA","","Galway","�230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","96 ORWELL RD, RATHGAR, DUBLIN 6","Dublin 6","Dublin","�1,050,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","99 SHANNONVALE, OLD CRATLOE RD, LIMERICK","","Limerick","�201,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","APAERMENT 7, GALLWEYS HILL, TRAMORE","","Waterford","�85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","APT 105 THE WATERMILLS, WATERMILL ROAD, RAHENY","","Dublin","�350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","APT 15, CHAPEL PLACE, CHAPEL ST","","Dublin","�170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","APT 26 CARAIGE EAN, CARRICK RD, EDENDERRY","","Offaly","�125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","APT 26, THE CO APTS, QUAY ST","","Leitrim","�72,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","APT 40 MAC OISIN PL, DROMOD BEG DROMOD, LEITRIM","","Leitrim","�491,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","APT 6 ELM COURT, THOMAS STREET, BAILIEBOROUGH","","Cavan","�150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","APT 7A, HAZELWOOD, THURLES","","Tipperary","�98,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","BALLINGRANE, SHANAGARRY, MIDLETON","","Cork","�116,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","BALLYCOE, DUNGARVAN, WATERFORD","","Waterford","�280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","BALLYNEETY, ARDFINNAN, CLONMEL","","Tipperary","�148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","BARNA, BALLINAHULLA, BALLYDESMOND","","Kerry","�110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","BOYAGH, PORTHALL, LIFFORD","","Donegal","�35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","CARRICKANURE, BALLYBAY, MONAGHAN","","Monaghan","�206,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","CARRICKASLANE, CASTLEBLANEY, CO MONAGHAN","","Monaghan","�205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","CHURCH RD, BALRIGGAN, KILCURRY","","Louth","�327,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","CLOONMWEELAUN, MENLOUGH, BALLINASLOE","","Galway","�102,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","CLOVERHILL, BALLAGHADERREEN, CO ROSCOMMON","","Roscommon","�84,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","COOLAHULEEN, AUGHRIM, WICKLOW","","Wicklow","�215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","COOLATORE, ROSEMOUNT, MOATE","","Westmeath","�115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","CORBALLY SOUTH, CUMMER, COROFIN","","Galway","�150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","CORRACUNNA MITCHELSTOWN, MITCHELSTOWN, CORK","","Cork","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","CURRAGHMORE, SLIEVERUE, CO KILKENNY","","Kilkenny","�395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","DRUMHEEL, BALLINAGH, COUNTY CAVAN","","Cavan","�100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","DUNGOOLEY, CARRIGEEN, WATERFORD","","Kilkenny","�235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","DUNGOOLEY, KILCURRY, DUNDALK","","Louth","�205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","FLAT 1 SMITHS FLATS, PATRICK STREET, BOYLE","","Roscommon","�30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","GLENSIDE, GURTEENROE, MACROOM","","Cork","�205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","HADLEIGH, 42E PALMERSTON RD, RATHMINES DUBLIN 6","Dublin 6","Dublin","�2,650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","HARRISTOWN, RATHDOWNEY, LAOIS","","Laois","�185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","HILL OF BERRIES, ROSCOMMON ROAD, CO ROSCOMMON","","Roscommon","�230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","HOLYCROSS, GRANGE, KILMALLOCK","","Limerick","�165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","JERPOINT WEST, THOMASTOWN, KILKENNY","","Kilkenny","�335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","KILKERE, KILMACTRANNY, SLIGO","","Sligo","�75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","LOUGHBRACK, KILCOMMON, THURLES","Dublin 1","Tipperary","�170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","LUCERNE APT 6, 39 CASTLE AVE, CLONTARF DUBLIN 3","Dublin 3","Dublin","�315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","LYNCHS, ADRIGOLE, BEARA","","Cork","�189,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","MANNING CROSS, GLANWORTH, CORK","","Cork","�160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","MEADOW COTTAGE, KEALKILL, CORK","","Cork","�100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","MEADOW VIEW, DRUMRORAGH, BALLYJAMESDUFF","","Cavan","�275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","MONACHEE, CAMPLIE, NEW ROSS","","Wexford","�235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","NEW RD, LEIGHLINBRIDGE, CO. CARLOW","","Carlow","�110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","NO. 4 CORRAINE, BALLYBOFEY, DONEGAL","","Donegal","�40,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","PARK VIEW, CASTLEBLAYNEY RD, BALLYBAY","","Monaghan","�150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","POLERONE, MOONCOIN, KILKENNY","","Kilkenny","�285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","POULATAR BALLYBACON, ARDFINNAN CLONMEL, TIPPERARY","","Tipperary","�151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","QUITCHERY, BALLYMITTY, WELLINGTONBRIDGE","","Wexford","�345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","ROSEHILL LANE, MULLAGH, CAVAN","","Cavan","�365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","ROSETOWN, ROSSLARE, WEXFORD","","Wexford","�240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","SHANNON ROAD, MOUNTRATH, CO LAOIS","","Laois","�92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","SKRYNE RD, DUNSHAUGHLIN, MEATH","","Meath","�300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","SPA, BOYLE, CO ROSCOMMON","","Roscommon","�47,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","THE ART HOUSE, CAHEREEVAGH, SHRULE","","Mayo","�245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","THE COTTAGE BROHATNA, RAVENSDALE, DUNDALK","","Louth","�50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","THE FLATS, BALLYMAKEERA, MACROOM","","Cork","�155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","TINNACLASH, KILTEGAN, WICKLOW","","Carlow","�80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","Tonamace, Annaghdown","","Galway","�75,000.00","Yes","No","New Dwelling house /Apartment",""
"17/04/2019","Unit 6, Balfe Road East, Crumlin","Dublin 12","Dublin","�300,636.50","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","Unit 7, Balfe Road East, Crumlin","Dublin 12","Dublin","�300,636.50","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","URHAN, EYERIES, CORK","","Cork","�220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","1 AN MAIMIN, BALLYFERRITER, DINGLE","","Kerry","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","1 CHURCH LANE, NEW ROSS, WEXFORD","","Wexford","�64,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","1 Shackleton Place, Shackleton Park, Lucan","","Dublin","�317,180.60","No","Yes","New Dwelling house /Apartment",""
"18/04/2019","1 THE WELL, BALLINLOUGH ROAD, CORK","","Cork","�217,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","10 ACRES GROVE, MULRANNY RD, NEWPORT","","Mayo","�235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","10 THE DICKENS, THE GASWORKS, BARROW ST DUBLIN 4","Dublin 4","Dublin","�517,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","10 THE GRANGE, DUNNINGSTOWN RD, KILKENNY","","Kilkenny","�450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","102 PHILIPSBURGH AVE, FAIRVIEW, DUBLIN 3","Dublin 3","Dublin","�386,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","105 ATTRACTA RD, CABRA, DUBLIN 7","Dublin 7","Dublin","�290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","11 CORNMILL APTS, BALBRIGGAN, CO DUBLIN","","Dublin","�174,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","11 GLASSAN, LAHINCH RD, ENNIS","","Clare","�190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","115 NEWBOROUGH, HOLLYFORT RD, GOREY","","Wexford","�190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","13 ASHBERRY, FINNSTOWN PRIORY, LUCAN","","Dublin","�350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","13 OLDCOURT AVENUE, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","�285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","13 THE PARK, HUNTSFIELD, DOORADOYLE","","Limerick","�248,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","137 BLACKHORSE AVE, DUBLIN 7, DUBLIN","Dublin 7","Dublin","�500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","14 Ely Sqiuare, Rathfarnham, Dublin 14","","Dublin","�502,202.64","No","Yes","New Dwelling house /Apartment",""
"18/04/2019","14 ST BRENDANS TERRACE, KILLARNEY, KERRY","","Kerry","�259,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","147 TIMBER MILLS, KILMORE RD, ARTANE DUBLIN 5","Dublin 5","Dublin","�125,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","15 CASTLEFIELD HALL, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","�405,286.34","No","Yes","New Dwelling house /Apartment",""
"18/04/2019","15 NORTHUMBERLAND PLACE, DUBLIN 4, DUBLIN","Dublin 4","Dublin","�375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","154 ST PETERS RD, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","�329,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","16 MOY GLAS CLOSE, LUCAN, DUBLIN","","Dublin","�345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","16 WILLINGTON GROVE, TEMPLEOGUE, DUBLIN 6W","","Dublin","�476,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","18 KINVARA AVENUE, NAVAN ROAD, DUBLIN 7","Dublin 7","Dublin","�422,500.00","No","No","Second-Hand Dwelling house /Apartment",""
